"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"7873","2025-10-21 01:23:47 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7874","2025-10-21 01:23:47 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7875","2025-10-21 01:23:52 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7876","2025-10-21 01:23:52 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.82100","10000.00","Buy","0.4183","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7877","2025-10-21 01:23:52 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7878","2025-10-21 01:23:52 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7879","2025-10-21 01:23:53 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7880","2025-10-21 01:23:58 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7881","2025-10-21 01:23:58 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.82100","10000.00","Buy","0.4429","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7882","2025-10-21 01:23:58 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7883","2025-10-21 01:23:58 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7884","2025-10-21 01:23:58 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7885","2025-10-21 01:24:04 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7886","2025-10-21 01:24:04 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.82200","10000.00","Buy","0.4429","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7887","2025-10-21 01:24:04 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7888","2025-10-21 01:24:04 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7889","2025-10-21 01:24:04 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7890","2025-10-21 01:24:10 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7891","2025-10-21 01:24:10 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.82600","10000.00","Buy","0.4429","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7892","2025-10-21 01:24:10 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7893","2025-10-21 01:24:10 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7894","2025-10-21 01:24:10 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7895","2025-10-21 01:24:15 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7896","2025-10-21 01:24:15 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.82500","10000.00","Buy","0.3937","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7897","2025-10-21 01:24:15 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7898","2025-10-21 01:24:15 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7899","2025-10-21 01:24:16 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7900","2025-10-21 01:24:21 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7901","2025-10-21 01:24:21 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.83200","10000.00","Buy","0.4183","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7902","2025-10-21 01:24:21 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7903","2025-10-21 01:24:21 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7904","2025-10-21 01:24:21 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7905","2025-10-21 01:24:27 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7906","2025-10-21 01:24:27 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.86000","10000.00","Buy","0.4182","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7907","2025-10-21 01:24:27 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7908","2025-10-21 01:24:27 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7909","2025-10-21 01:24:27 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7910","2025-10-21 01:24:33 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7911","2025-10-21 01:24:33 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.86700","10000.00","Buy","0.3690","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7912","2025-10-21 01:24:33 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7913","2025-10-21 01:24:33 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7914","2025-10-21 01:24:33 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7915","2025-10-21 01:24:39 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7916","2025-10-21 01:24:39 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.86700","10000.00","Buy","0.3936","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7917","2025-10-21 01:24:39 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7918","2025-10-21 01:24:39 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7919","2025-10-21 01:24:39 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7920","2025-10-21 01:24:45 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7921","2025-10-21 01:24:45 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.86700","10000.00","Buy","0.4182","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7922","2025-10-21 01:24:45 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7923","2025-10-21 01:24:45 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7924","2025-10-21 01:24:45 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7925","2025-10-21 01:24:51 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7926","2025-10-21 01:24:51 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.88200","10000.00","Buy","0.3936","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7927","2025-10-21 01:24:51 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7928","2025-10-21 01:24:51 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7929","2025-10-21 01:24:51 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7930","2025-10-21 01:24:57 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.70200","","152.03800","","","","","","","","",""
"7931","2025-10-21 01:24:57 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.88900","10000.00","Buy","0.3198","","","","","0.00000","0.0000","0.0000","","","0.00000","","22217.21"
"7932","2025-10-21 01:24:57 -12","TAKE_PROFIT_ORDER","ON_FILL","","152.03800","","","","","","","","","","","","","","",""
"7933","2025-10-21 01:24:57 -12","STOP_LOSS_ORDER","ON_FILL","","151.70200","","","","","","","","","","","","","","",""
"7934","2025-10-21 01:24:57 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"7935","2025-10-21 01:37:31 -12","ORDER_FILL","STOP_LOSS_ORDER","XAU/USD","4217.79000","12.00","Buy","5.0213","","","","","0.00000","0.0000","0.0000","","0.7510","-128.14350","","22089.07"
"7936","2025-10-21 01:37:31 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7937","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","12082.00","Sell","0.5057","","","","","0.00000","0.0000","0.0000","","0.0049","-8.43140","","22080.64"
"7938","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7939","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","11840.00","Sell","0.4956","","","","","0.00000","0.0000","0.0000","","0.0049","-7.20770","","22073.43"
"7940","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7941","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","11603.00","Sell","0.4857","","","","","0.00000","0.0000","0.0000","","0.0049","-7.52280","","22065.91"
"7942","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7943","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","11371.00","Sell","0.4760","","","","","0.00000","0.0000","0.0000","","0.0049","-7.65380","","22058.25"
"7944","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7945","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","11144.00","Sell","0.4665","","","","","0.00000","0.0000","0.0000","","0.0049","-8.60410","","22049.65"
"7946","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7947","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10921.00","Sell","0.4571","","","","","0.00000","0.0000","0.0000","","0.0049","-8.37790","","22041.27"
"7948","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7949","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10702.00","Sell","0.4480","","","","","0.00000","0.0000","0.0000","","0.0049","-8.36880","","22032.90"
"7950","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7951","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10488.00","Sell","0.4390","","","","","0.00000","0.0000","0.0000","","0.0049","-8.82430","","22024.08"
"7952","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7953","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10279.00","Sell","0.4303","","","","","0.00000","0.0000","0.0000","","0.0049","-8.29240","","22015.78"
"7954","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7955","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10073.00","Sell","0.4217","","","","","0.00000","0.0000","0.0000","","0.0049","-8.22590","","22007.56"
"7956","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7957","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.66120","","21998.90"
"7958","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7959","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.16630","","21990.73"
"7960","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7961","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.11680","","21982.61"
"7962","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7963","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.77030","","21974.84"
"7964","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7965","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.21580","","21966.63"
"7966","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7967","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.36430","","21958.26"
"7968","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7969","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-8.11680","","21950.15"
"7970","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7971","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.77030","","21942.38"
"7972","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7973","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.68150","","21935.70"
"7974","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7975","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.67140","","21928.02"
"7976","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7977","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.28560","","21921.74"
"7978","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7979","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.53300","","21915.21"
"7980","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7981","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.92900","","21908.28"
"7982","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7983","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.47340","","21900.80"
"7984","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7985","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.07740","","21893.73"
"7986","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7987","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-7.12690","","21886.60"
"7988","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7989","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.33510","","21880.26"
"7990","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7991","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.73100","","21873.53"
"7992","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7993","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.97850","","21866.55"
"7994","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7995","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-6.48350","","21860.07"
"7996","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7997","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-5.93910","","21854.13"
"7998","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"7999","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-5.84010","","21848.29"
"8000","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"8001","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-5.69170","","21842.60"
"8002","2025-10-21 01:37:46 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"8003","2025-10-21 01:37:46 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.70200","10000.00","Sell","0.4186","","","","","0.00000","0.0000","0.0000","","0.0049","-5.54320","","21837.06"
